id,premium,name,department,has_test,response_letter_required,area,salary,type,address,response_url,sort_point_distance,published_at,created_at,archived,apply_alternate_url,insider_interview,url,alternate_url,relations,employer,snippet,contacts,schedule,working_days,working_time_intervals,working_time_modes,accept_temporary,professional_roles,accept_incomplete_resumes,experience,employment,adv_response_url,is_adv_vacancy
82461481,False,PHP + Javascript разработчик / Fullstack developer,,False,False,"{'id': '2', 'name': 'Санкт-Петербург', 'url': 'https://api.hh.ru/areas/2'}","{'from': 65000, 'to': None, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Санкт-Петербург', 'street': 'набережная Обводного Канала', 'building': '93а', 'lat': 59.916451, 'lng': 30.338676, 'description': None, 'raw': 'Санкт-Петербург, набережная Обводного Канала, 93а', 'metro': None, 'metro_stations': [], 'id': '445179'}",,,2023-06-26T17:05:11+0300,2023-06-26T17:05:11+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=82461481,,https://api.hh.ru/vacancies/82461481?host=hh.ru,https://hh.ru/vacancy/82461481,[],"{'id': '1684993', 'name': 'Виста', 'url': 'https://api.hh.ru/employers/1684993', 'alternate_url': 'https://hh.ru/employer/1684993', 'logo_urls': None, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=1684993', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Иметь опыт разработки SPA приложений. Знание и опыт в разработке приложения на jQuery. Владение PHP 7/8. Владение (My)SQL...', 'responsibility': 'Комплекс Программных Средств ""Виста-Мед"". Личный кабинет пациента. Мобильные приложения врача приёмного отделения и врача на дому. Мессенджер ТАДАМ iOS...'}",,,[],[],[],False,"[{'id': '96', 'name': 'Программист, разработчик'}]",False,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}",,False
82653376,False,Экономист планово-производственного отдела IT компании,,False,False,"{'id': '2', 'name': 'Санкт-Петербург', 'url': 'https://api.hh.ru/areas/2'}","{'from': 60000, 'to': None, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Санкт-Петербург', 'street': 'набережная Обводного Канала', 'building': '93а', 'lat': 59.916451, 'lng': 30.338676, 'description': None, 'raw': 'Санкт-Петербург, набережная Обводного Канала, 93а', 'metro': None, 'metro_stations': [], 'id': '445179'}",,,2023-06-28T13:57:07+0300,2023-06-28T13:57:07+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=82653376,,https://api.hh.ru/vacancies/82653376?host=hh.ru,https://hh.ru/vacancy/82653376,[],"{'id': '1684993', 'name': 'Виста', 'url': 'https://api.hh.ru/employers/1684993', 'alternate_url': 'https://hh.ru/employer/1684993', 'logo_urls': None, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=1684993', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Экономическое образование. -- Опыт 6 лет и более в компаниях по производству программных продуктов. ( Опыт работы в строительных и других не...', 'responsibility': 'Личный кабинет пациента iOS vistamed. * Мессенджер ТАДАМ iOS/Android/Web. Расчет KPI программистов , тестировщиков , аналитиков компании. Расчет себестоимости проектов , планирование...'}",,,[],[],[],False,"[{'id': '142', 'name': 'Экономист'}]",False,"{'id': 'between3And6', 'name': 'От 3 до 6 лет'}","{'id': 'project', 'name': 'Проектная работа'}",,False
82669857,False,Сотрудник внедрения программных продуктов,,False,False,"{'id': '53', 'name': 'Краснодар', 'url': 'https://api.hh.ru/areas/53'}","{'from': 50000, 'to': None, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}",,,,2023-06-28T16:04:24+0300,2023-06-28T16:04:24+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=82669857,,https://api.hh.ru/vacancies/82669857?host=hh.ru,https://hh.ru/vacancy/82669857,[],"{'id': '1684993', 'name': 'Виста', 'url': 'https://api.hh.ru/employers/1684993', 'alternate_url': 'https://hh.ru/employer/1684993', 'logo_urls': None, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=1684993', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Высшее/среднее техническое специальное образование. Опыт работы с ИС в качестве консультанта. Опыт работы в CRM и Help Desk будет...', 'responsibility': 'Участие в подготовке материалов. Обучение пользователей на территории заказчика. Сопровождение и внедрение программного обеспечения на территории заказчика, поиск совместно с...'}",,,[],[],[],False,"[{'id': '10', 'name': 'Аналитик'}]",False,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}",,False
83353178,False,Менеджер по работе со входящими обращениями в Инстаграм (Арбитраж трафика),,False,False,"{'id': '2', 'name': 'Санкт-Петербург', 'url': 'https://api.hh.ru/areas/2'}","{'from': 65000, 'to': None, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}",,,,2023-07-12T16:25:17+0300,2023-07-12T16:25:17+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=83353178,,https://api.hh.ru/vacancies/83353178?host=hh.ru,https://hh.ru/vacancy/83353178,[],"{'id': '5374297', 'name': 'CPACASH', 'url': 'https://api.hh.ru/employers/5374297', 'alternate_url': 'https://hh.ru/employer/5374297', 'logo_urls': None, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=5374297', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Умение быстро переключаться между задачами и диалогами. Умение быстро обрабатывать информацию. Навыки продаж: умеешь вести переговоры и договариваться. ', 'responsibility': 'Работа с теплой базой в Инстаграм. Ведение пользователя по продукту. Работа по скрипту. Мониторинг новых сообщений и своевременный ответ на...'}",,,[],[],"[{'id': 'start_after_sixteen', 'name': 'Можно начинать работать после 16:00'}]",True,"[{'id': '70', 'name': 'Менеджер по продажам, менеджер по работе с клиентами'}]",False,"{'id': 'noExperience', 'name': 'Нет опыта'}","{'id': 'full', 'name': 'Полная занятость'}",,False
81895198,False,Python разработчик,,False,False,"{'id': '2', 'name': 'Санкт-Петербург', 'url': 'https://api.hh.ru/areas/2'}",,"{'id': 'open', 'name': 'Открытая'}",,,,2023-06-14T11:49:45+0300,2023-06-14T11:49:45+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=81895198,,https://api.hh.ru/vacancies/81895198?host=hh.ru,https://hh.ru/vacancy/81895198,[],"{'id': '5374297', 'name': 'CPACASH', 'url': 'https://api.hh.ru/employers/5374297', 'alternate_url': 'https://hh.ru/employer/5374297', 'logo_urls': None, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=5374297', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Опыт использования: git, MySql, postgre, Redis, Docker. Опыт разработки под ОС linux. Знание принципов ООП. Фреймворки: flask, django. ', 'responsibility': 'Разработка телеграм ботов. Парсеры. Администрирование серверов под ОС линукс. Работа с API, вытягивать статистику. Поддержка существующей инфраструктуры сайта.'}",,,[],[],[],False,"[{'id': '96', 'name': 'Программист, разработчик'}]",False,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}",,False
83213116,False,Media Buyer / Арбитражник (FB),,False,False,"{'id': '2', 'name': 'Санкт-Петербург', 'url': 'https://api.hh.ru/areas/2'}","{'from': 2000, 'to': None, 'currency': 'USD', 'gross': False}","{'id': 'open', 'name': 'Открытая'}",,,,2023-07-10T11:42:38+0300,2023-07-10T11:42:38+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=83213116,,https://api.hh.ru/vacancies/83213116?host=hh.ru,https://hh.ru/vacancy/83213116,[],"{'id': '5374297', 'name': 'CPACASH', 'url': 'https://api.hh.ru/employers/5374297', 'alternate_url': 'https://hh.ru/employer/5374297', 'logo_urls': None, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=5374297', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Опыт закупки трафика в FB от 1 года. Опыт работы с серыми вертикалями, наличие успешных кейсов отлива трафика. ', 'responsibility': 'Запуск и масштабирование рекламных кампаний в FB, их анализ и оптимизация. Разработка и тестирование новых гипотез по отливу igaming-вертикали...'}",,,[],[],[],True,"[{'id': '68', 'name': 'Менеджер по маркетингу, интернет-маркетолог'}]",False,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}",,False
83024297,False,Специалист по подбору персонала,,False,False,"{'id': '2', 'name': 'Санкт-Петербург', 'url': 'https://api.hh.ru/areas/2'}","{'from': 50000, 'to': None, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}",,,,2023-07-05T12:04:48+0300,2023-07-05T12:04:48+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=83024297,,https://api.hh.ru/vacancies/83024297?host=hh.ru,https://hh.ru/vacancy/83024297,[],"{'id': '5374297', 'name': 'CPACASH', 'url': 'https://api.hh.ru/employers/5374297', 'alternate_url': 'https://hh.ru/employer/5374297', 'logo_urls': None, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=5374297', 'accredited_it_employer': False, 'trusted': True}","{'requirement': 'Опыт проактивного подбора сотрудников. Умение работать с разными источниками в том числе чаты Телеграм. Желание работать в IT и Digital. ', 'responsibility': 'Обеспечением полного цикла подбора специалистов (публикация вакансий, работа с резюме кандидатов, проведение первичного интервью, контроль последующих этапов отбора, обратная связь). '}",,,[],[],[],False,"[{'id': '118', 'name': 'Специалист по подбору персонала'}]",False,"{'id': 'noExperience', 'name': 'Нет опыта'}","{'id': 'full', 'name': 'Полная занятость'}",,False
82638947,False,Frontend Developer,,False,False,"{'id': '2', 'name': 'Санкт-Петербург', 'url': 'https://api.hh.ru/areas/2'}",,"{'id': 'open', 'name': 'Открытая'}","{'city': 'Санкт-Петербург', 'street': 'Октябрьская набережная', 'building': '6В', 'lat': 59.914642, 'lng': 30.416408, 'description': None, 'raw': 'Санкт-Петербург, Октябрьская набережная, 6В', 'metro': {'station_name': 'Новочеркасская', 'line_name': 'Правобережная', 'station_id': '17.241', 'line_id': '17', 'lat': 59.929092, 'lng': 30.411915}, 'metro_stations': [{'station_name': 'Новочеркасская', 'line_name': 'Правобережная', 'station_id': '17.241', 'line_id': '17', 'lat': 59.929092, 'lng': 30.411915}], 'id': '6600376'}",,,2023-07-13T12:02:38+0300,2023-07-13T12:02:38+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=82638947,,https://api.hh.ru/vacancies/82638947?host=hh.ru,https://hh.ru/vacancy/82638947,[],"{'id': '2013171', 'name': 'ОКЕНИТ', 'url': 'https://api.hh.ru/employers/2013171', 'alternate_url': 'https://hh.ru/employer/2013171', 'logo_urls': {'90': 'https://hhcdn.ru/employer-logo/3211844.png', '240': 'https://hhcdn.ru/employer-logo/3211845.png', 'original': 'https://hhcdn.ru/employer-logo-original/692678.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=2013171', 'accredited_it_employer': True, 'trusted': True}","{'requirement': 'Знания JavaScript (ES6+), Typescript, HTML5, SCSS, vue.js, vuex, vue-router. Опыт командной работы. Опыт адаптивной, кроссбраузерной верстки. ', 'responsibility': 'Разрабатывать пользовательские интерфейсы и новый функционал на JS / Vue. Использовать в работе внутренний ui-kit и при необходимости участвовать в...'}",,,[],[],[],False,"[{'id': '96', 'name': 'Программист, разработчик'}]",False,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}",,False
83053221,False,Специалист по информационной безопасности,,False,False,"{'id': '2', 'name': 'Санкт-Петербург', 'url': 'https://api.hh.ru/areas/2'}",,"{'id': 'open', 'name': 'Открытая'}","{'city': 'Санкт-Петербург', 'street': 'Октябрьская набережная', 'building': '6В', 'lat': 59.914642, 'lng': 30.416408, 'description': None, 'raw': 'Санкт-Петербург, Октябрьская набережная, 6В', 'metro': {'station_name': 'Новочеркасская', 'line_name': 'Правобережная', 'station_id': '17.241', 'line_id': '17', 'lat': 59.929092, 'lng': 30.411915}, 'metro_stations': [{'station_name': 'Новочеркасская', 'line_name': 'Правобережная', 'station_id': '17.241', 'line_id': '17', 'lat': 59.929092, 'lng': 30.411915}], 'id': '6600376'}",,,2023-07-11T17:40:36+0300,2023-07-11T17:40:36+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=83053221,,https://api.hh.ru/vacancies/83053221?host=hh.ru,https://hh.ru/vacancy/83053221,[],"{'id': '2013171', 'name': 'ОКЕНИТ', 'url': 'https://api.hh.ru/employers/2013171', 'alternate_url': 'https://hh.ru/employer/2013171', 'logo_urls': {'90': 'https://hhcdn.ru/employer-logo/3211844.png', '240': 'https://hhcdn.ru/employer-logo/3211845.png', 'original': 'https://hhcdn.ru/employer-logo-original/692678.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=2013171', 'accredited_it_employer': True, 'trusted': True}","{'requirement': 'Высшее профессиональное образование (Информационная безопасность). Или высшее образование с пройденными курсами повышения квалификации. Или профессиональной переподготовкой по профилю (Информационная. Безопасность). ', 'responsibility': 'Организация пропускного и внутриобъектового режима предприятия, эксплуатация СКУД. Контроль выполнения требований информационной безопасности сотрудниками предприятия. Техническое обеспечение информационной безопасности от...'}",,,[],[],[],False,"[{'id': '120', 'name': 'Специалист службы безопасности'}]",False,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}",,False
82126581,False,Python Developer,,False,False,"{'id': '2', 'name': 'Санкт-Петербург', 'url': 'https://api.hh.ru/areas/2'}",,"{'id': 'open', 'name': 'Открытая'}","{'city': 'Санкт-Петербург', 'street': 'Октябрьская набережная', 'building': '6В', 'lat': 59.914642, 'lng': 30.416408, 'description': None, 'raw': 'Санкт-Петербург, Октябрьская набережная, 6В', 'metro': {'station_name': 'Новочеркасская', 'line_name': 'Правобережная', 'station_id': '17.241', 'line_id': '17', 'lat': 59.929092, 'lng': 30.411915}, 'metro_stations': [{'station_name': 'Новочеркасская', 'line_name': 'Правобережная', 'station_id': '17.241', 'line_id': '17', 'lat': 59.929092, 'lng': 30.411915}], 'id': '6600376'}",,,2023-07-13T14:39:11+0300,2023-07-13T14:39:11+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=82126581,,https://api.hh.ru/vacancies/82126581?host=hh.ru,https://hh.ru/vacancy/82126581,[],"{'id': '2013171', 'name': 'ОКЕНИТ', 'url': 'https://api.hh.ru/employers/2013171', 'alternate_url': 'https://hh.ru/employer/2013171', 'logo_urls': {'90': 'https://hhcdn.ru/employer-logo/3211844.png', '240': 'https://hhcdn.ru/employer-logo/3211845.png', 'original': 'https://hhcdn.ru/employer-logo-original/692678.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=2013171', 'accredited_it_employer': True, 'trusted': True}","{'requirement': 'Уверенные знания Python, ООП. Опыт разработки web приложений (Django/Fastapi/Flask). Опыт разработки распределенных приложений. Опыт работы с RabbitMQ, Redis...', 'responsibility': 'Разработка web приложений. Интеграция с различными системами. Написание unit-тестов. Документирование своего кода и взаимодействие со смежными командами.'}",,,[],[],[],False,"[{'id': '96', 'name': 'Программист, разработчик'}]",False,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}",,False
83031290,False,Помощник руководителя,,False,False,"{'id': '2', 'name': 'Санкт-Петербург', 'url': 'https://api.hh.ru/areas/2'}","{'from': 60000, 'to': None, 'currency': 'RUR', 'gross': True}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Санкт-Петербург', 'street': 'Октябрьская набережная', 'building': '6В', 'lat': 59.914642, 'lng': 30.416408, 'description': None, 'raw': 'Санкт-Петербург, Октябрьская набережная, 6В', 'metro': {'station_name': 'Новочеркасская', 'line_name': 'Правобережная', 'station_id': '17.241', 'line_id': '17', 'lat': 59.929092, 'lng': 30.411915}, 'metro_stations': [{'station_name': 'Новочеркасская', 'line_name': 'Правобережная', 'station_id': '17.241', 'line_id': '17', 'lat': 59.929092, 'lng': 30.411915}], 'id': '6600376'}",,,2023-07-11T13:37:19+0300,2023-07-11T13:37:19+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=83031290,,https://api.hh.ru/vacancies/83031290?host=hh.ru,https://hh.ru/vacancy/83031290,[],"{'id': '2013171', 'name': 'ОКЕНИТ', 'url': 'https://api.hh.ru/employers/2013171', 'alternate_url': 'https://hh.ru/employer/2013171', 'logo_urls': {'90': 'https://hhcdn.ru/employer-logo/3211844.png', '240': 'https://hhcdn.ru/employer-logo/3211845.png', 'original': 'https://hhcdn.ru/employer-logo-original/692678.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=2013171', 'accredited_it_employer': True, 'trusted': True}","{'requirement': 'Опыт работы от 1 года. Знание основ документооборота и документационного обеспечения. Опытный пользователь ПК, знание программ Excel, Word, знание оргтехники...', 'responsibility': 'Приём и распределение телефонных звонков. Работа с электронной почтой: перераспределение писем и заявок исполнителям. Ведение документооборота: регистрация входящей/исходящей документации. '}",,,[],[],[],False,"[{'id': '110', 'name': 'Секретарь, помощник руководителя, ассистент'}]",True,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}",,False
82646797,False,"Секретарь, делопроизводитель",,False,False,"{'id': '2', 'name': 'Санкт-Петербург', 'url': 'https://api.hh.ru/areas/2'}","{'from': 60000, 'to': None, 'currency': 'RUR', 'gross': True}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Санкт-Петербург', 'street': 'Октябрьская набережная', 'building': '6В', 'lat': 59.914642, 'lng': 30.416408, 'description': None, 'raw': 'Санкт-Петербург, Октябрьская набережная, 6В', 'metro': {'station_name': 'Новочеркасская', 'line_name': 'Правобережная', 'station_id': '17.241', 'line_id': '17', 'lat': 59.929092, 'lng': 30.411915}, 'metro_stations': [{'station_name': 'Новочеркасская', 'line_name': 'Правобережная', 'station_id': '17.241', 'line_id': '17', 'lat': 59.929092, 'lng': 30.411915}], 'id': '6600376'}",,,2023-07-13T13:04:51+0300,2023-07-13T13:04:51+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=82646797,,https://api.hh.ru/vacancies/82646797?host=hh.ru,https://hh.ru/vacancy/82646797,[],"{'id': '2013171', 'name': 'ОКЕНИТ', 'url': 'https://api.hh.ru/employers/2013171', 'alternate_url': 'https://hh.ru/employer/2013171', 'logo_urls': {'90': 'https://hhcdn.ru/employer-logo/3211844.png', '240': 'https://hhcdn.ru/employer-logo/3211845.png', 'original': 'https://hhcdn.ru/employer-logo-original/692678.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=2013171', 'accredited_it_employer': True, 'trusted': True}","{'requirement': 'Опыт работы в области делопроизводства от 1 года. Знание основ документооборота и документационного обеспечения. Опытный пользователь ПК, знание программ Excel...', 'responsibility': 'Приём и распределение телефонных звонков. Работа с электронной почтой: перераспределение писем и заявок исполнителям. Ведение документооборота: регистрация входящей/исходящей документации. '}",,,[],[],[],False,"[{'id': '110', 'name': 'Секретарь, помощник руководителя, ассистент'}]",True,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}",,False
83030942,False,Экономист / помощник экономиста,,False,False,"{'id': '2', 'name': 'Санкт-Петербург', 'url': 'https://api.hh.ru/areas/2'}",,"{'id': 'open', 'name': 'Открытая'}","{'city': 'Санкт-Петербург', 'street': 'Октябрьская набережная', 'building': '6В', 'lat': 59.914642, 'lng': 30.416408, 'description': None, 'raw': 'Санкт-Петербург, Октябрьская набережная, 6В', 'metro': {'station_name': 'Новочеркасская', 'line_name': 'Правобережная', 'station_id': '17.241', 'line_id': '17', 'lat': 59.929092, 'lng': 30.411915}, 'metro_stations': [{'station_name': 'Новочеркасская', 'line_name': 'Правобережная', 'station_id': '17.241', 'line_id': '17', 'lat': 59.929092, 'lng': 30.411915}], 'id': '6600376'}",,,2023-07-11T13:32:05+0300,2023-07-11T13:32:05+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=83030942,,https://api.hh.ru/vacancies/83030942?host=hh.ru,https://hh.ru/vacancy/83030942,[],"{'id': '2013171', 'name': 'ОКЕНИТ', 'url': 'https://api.hh.ru/employers/2013171', 'alternate_url': 'https://hh.ru/employer/2013171', 'logo_urls': {'90': 'https://hhcdn.ru/employer-logo/3211844.png', '240': 'https://hhcdn.ru/employer-logo/3211845.png', 'original': 'https://hhcdn.ru/employer-logo-original/692678.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=2013171', 'accredited_it_employer': True, 'trusted': True}","{'requirement': 'Опытный пользователь Excel. Высшее образование (экономическое или инженерно-экономическое). Знание в области экономики предприятия, включая порядок определения себестоимости продукции, ценообразования. ', 'responsibility': 'Анализ и планирование технико-экономических показателей. Выполнение расчетов по материальным, трудовым и финансовым затратам. Составление расчетно-калькуляционных материалов. '}",,,[],[],[],False,"[{'id': '142', 'name': 'Экономист'}]",False,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}",,False
82972337,False,Технический писатель (эксплуатационной документации),,False,False,"{'id': '2', 'name': 'Санкт-Петербург', 'url': 'https://api.hh.ru/areas/2'}",,"{'id': 'open', 'name': 'Открытая'}","{'city': 'Санкт-Петербург', 'street': 'Октябрьская набережная', 'building': '6В', 'lat': 59.914642, 'lng': 30.416408, 'description': None, 'raw': 'Санкт-Петербург, Октябрьская набережная, 6В', 'metro': {'station_name': 'Новочеркасская', 'line_name': 'Правобережная', 'station_id': '17.241', 'line_id': '17', 'lat': 59.929092, 'lng': 30.411915}, 'metro_stations': [{'station_name': 'Новочеркасская', 'line_name': 'Правобережная', 'station_id': '17.241', 'line_id': '17', 'lat': 59.929092, 'lng': 30.411915}], 'id': '6600376'}",,,2023-07-13T12:58:49+0300,2023-07-13T12:58:49+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=82972337,,https://api.hh.ru/vacancies/82972337?host=hh.ru,https://hh.ru/vacancy/82972337,[],"{'id': '2013171', 'name': 'ОКЕНИТ', 'url': 'https://api.hh.ru/employers/2013171', 'alternate_url': 'https://hh.ru/employer/2013171', 'logo_urls': {'90': 'https://hhcdn.ru/employer-logo/3211844.png', '240': 'https://hhcdn.ru/employer-logo/3211845.png', 'original': 'https://hhcdn.ru/employer-logo-original/692678.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=2013171', 'accredited_it_employer': True, 'trusted': True}","{'requirement': 'Опыт написания эксплуатационной документации. Опыт тестирования ПО. Опыт работы с Linux. Опыт работы с системами контроля версий (Git). Логическое мышление. ', 'responsibility': 'Разработка эксплуатационной документации на программные средства, разрабатываемые нашей компанией (в частности описание сценариев работы, описание интерфейса, описание методики испытаний, описание...'}",,,[],[],[],False,"[{'id': '126', 'name': 'Технический писатель'}]",False,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}",,False
82972883,False,Системный аналитик,,False,False,"{'id': '2', 'name': 'Санкт-Петербург', 'url': 'https://api.hh.ru/areas/2'}",,"{'id': 'open', 'name': 'Открытая'}","{'city': 'Санкт-Петербург', 'street': 'Октябрьская набережная', 'building': '6В', 'lat': 59.914642, 'lng': 30.416408, 'description': None, 'raw': 'Санкт-Петербург, Октябрьская набережная, 6В', 'metro': {'station_name': 'Новочеркасская', 'line_name': 'Правобережная', 'station_id': '17.241', 'line_id': '17', 'lat': 59.929092, 'lng': 30.411915}, 'metro_stations': [{'station_name': 'Новочеркасская', 'line_name': 'Правобережная', 'station_id': '17.241', 'line_id': '17', 'lat': 59.929092, 'lng': 30.411915}], 'id': '6600376'}",,,2023-07-13T13:05:22+0300,2023-07-13T13:05:22+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=82972883,,https://api.hh.ru/vacancies/82972883?host=hh.ru,https://hh.ru/vacancy/82972883,[],"{'id': '2013171', 'name': 'ОКЕНИТ', 'url': 'https://api.hh.ru/employers/2013171', 'alternate_url': 'https://hh.ru/employer/2013171', 'logo_urls': {'90': 'https://hhcdn.ru/employer-logo/3211844.png', '240': 'https://hhcdn.ru/employer-logo/3211845.png', 'original': 'https://hhcdn.ru/employer-logo-original/692678.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=2013171', 'accredited_it_employer': True, 'trusted': True}","{'requirement': 'Опыт исследования и глубокого анализа предметной области в сфере ОПК или крупного предприятия. Опыт сбора и анализа требований заказчика, выявление...', 'responsibility': None}",,,[],[],[],False,"[{'id': '148', 'name': 'Системный аналитик'}]",False,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}",,False
82276119,False,Специалист по безопасности программного обеспечения,,False,False,"{'id': '2', 'name': 'Санкт-Петербург', 'url': 'https://api.hh.ru/areas/2'}",,"{'id': 'open', 'name': 'Открытая'}","{'city': 'Санкт-Петербург', 'street': 'Октябрьская набережная', 'building': '6В', 'lat': 59.914642, 'lng': 30.416408, 'description': None, 'raw': 'Санкт-Петербург, Октябрьская набережная, 6В', 'metro': {'station_name': 'Новочеркасская', 'line_name': 'Правобережная', 'station_id': '17.241', 'line_id': '17', 'lat': 59.929092, 'lng': 30.411915}, 'metro_stations': [{'station_name': 'Новочеркасская', 'line_name': 'Правобережная', 'station_id': '17.241', 'line_id': '17', 'lat': 59.929092, 'lng': 30.411915}], 'id': '6600376'}",,,2023-07-13T10:13:15+0300,2023-07-13T10:13:15+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=82276119,,https://api.hh.ru/vacancies/82276119?host=hh.ru,https://hh.ru/vacancy/82276119,[],"{'id': '2013171', 'name': 'ОКЕНИТ', 'url': 'https://api.hh.ru/employers/2013171', 'alternate_url': 'https://hh.ru/employer/2013171', 'logo_urls': {'90': 'https://hhcdn.ru/employer-logo/3211844.png', '240': 'https://hhcdn.ru/employer-logo/3211845.png', 'original': 'https://hhcdn.ru/employer-logo-original/692678.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=2013171', 'accredited_it_employer': True, 'trusted': True}","{'requirement': 'Наличие практического опыта программирования. Наличие знаний в техниках и методах поиска уязвимостей. Базовые знания технологий виртуализации (KVM/QEMU/libvirt, OpenStack...', 'responsibility': 'Участие в проектах по поиску уязвимостей в программном обеспечении. Участие в выстраивании процессов разработки программного обеспечения согласно ГОСТ Р 56939...'}",,,[],[],[],False,"[{'id': '116', 'name': 'Специалист по информационной безопасности'}]",False,"{'id': 'between1And3', 'name': 'От 1 года до 3 лет'}","{'id': 'full', 'name': 'Полная занятость'}",,False
